Jurkat_T_cell	Memory_T_cell	Naive_T_cell	Th17_T_cell
chr9_139010485_139010985	1	0	1	0
chr9_139021942_139022442	0	0	0	0
chr9_139116903_139117403	0	0	0	0
chr9_139117688_139118188	1	1	1	0
chr9_139123778_139124278	0	0	1	0
chr9_139137537_139138037	0	0	0	0
chr9_139159008_139159508	0	1	0	0
chr9_139237153_139237653	0	0	0	0
chr9_139257444_139257944	1	0	1	0
chr9_139258032_139258532	0	1	0	0
chr9_139267840_139268340	0	0	0	1
chr9_139279422_139279922	0	0	0	0
chr9_139294418_139294918	0	0	1	0
chr9_139297944_139298444	0	0	1	0
chr9_139304822_139305322	0	0	1	0
chr9_139332517_139333017	0	0	0	0
chr9_139334120_139334620	0	0	0	0
chr9_139377679_139378179	1	1	1	0
chr9_139383022_139383522	0	0	0	0
chr9_139387768_139388268	0	0	0	0
chr9_139428221_139428721	0	0	0	0
chr9_139434029_139434529	0	0	0	0
chr9_139440316_139440816	1	0	1	1
chr9_139473596_139474096	0	0	0	0
chr9_139482423_139482923	0	0	0	0
chr9_139524841_139525341	0	0	0	0
chr9_139525788_139526288	0	0	0	0
chr9_139538761_139539261	0	0	0	0
chr9_139539352_139539852	0	0	0	0
chr9_139563400_139563900	0	0	0	0
chr9_139581724_139582224	0	0	0	0
chr9_139595266_139595766	0	0	1	0
chr9_139621061_139621561	0	0	0	0
chr9_139621742_139622242	0	0	0	0
chr9_139622420_139622920	0	0	0	0
chr9_139652755_139653255	0	0	0	0
chr9_139657403_139657903	0	0	0	0
chr9_139660813_139661313	0	0	0	0
chr9_139685318_139685818	1	1	1	1
chr9_139694296_139694796	0	0	1	0
chr9_139695475_139695975	0	0	0	0
chr9_139701956_139702456	0	0	0	0
chr9_139736646_139737146	1	0	0	0
chr9_139743669_139744169	1	0	1	0
chr9_139760589_139761089	0	0	1	0
chr9_139776874_139777374	0	0	1	0
chr9_139780569_139781069	1	1	1	1
chr9_139796075_139796575	0	0	0	0
chr9_139796808_139797308	0	0	1	0
chr9_139820627_139821127	0	0	0	0
chr9_139839012_139839512	0	0	1	0
chr9_139844211_139844711	0	0	1	1
chr9_139886543_139887043	0	0	0	0
chr9_139898619_139899119	0	0	0	0
chr9_139907562_139908062	0	0	0	0
chr9_139916487_139916987	0	0	0	0
chr9_139923368_139923868	0	0	0	0
chr9_139929440_139929940	0	1	0	0
chr9_139940915_139941415	1	0	0	0
chr9_139962131_139962631	0	0	0	0
chr9_139964862_139965362	0	0	1	0
chr9_139981049_139981549	1	1	1	1
chr9_139990163_139990663	1	1	1	1
chr9_140008966_140009466	0	0	0	0
chr9_140013100_140013600	0	0	0	0
chr9_140023945_140024445	0	0	1	0
chr9_140032486_140032986	0	0	0	0
chr9_140051369_140051869	0	0	0	0
chr9_140083105_140083605	0	0	0	0
chr9_140095102_140095602	1	1	1	1
chr9_140099862_140100362	0	0	0	0
chr9_140107407_140107907	0	0	0	0
chr9_140117733_140118233	1	1	1	0
chr9_140121885_140122385	0	0	0	0
chr9_140130870_140131370	0	0	0	0
chr9_140135297_140135797	1	1	1	1
chr9_140149472_140149972	0	1	0	0
chr9_140181285_140181785	0	0	0	0
chr9_140188632_140189132	0	0	0	0
chr9_140196509_140197009	0	0	0	0
chr9_140220926_140221426	0	0	0	0
chr9_140301376_140301876	0	0	0	0
chr9_140317512_140318012	0	0	1	0
chr9_140328262_140328762	0	0	0	0
chr9_140339616_140340116	0	0	0	0
chr9_140348184_140348684	0	0	0	0
chr9_140353591_140354091	0	0	1	1
chr9_140356160_140356660	0	0	0	1
chr9_140386823_140387323	0	0	0	0
chr9_140429179_140429679	0	0	0	0
chr9_140445909_140446409	0	0	1	0
chr9_140473146_140473646	0	0	1	0
chr9_140484855_140485355	0	0	1	1
chr9_140499591_140500091	1	1	1	0
chr9_140513096_140513596	0	0	0	0
chr9_140523025_140523525	0	0	0	0
chr9_140530419_140530919	0	0	0	0
chr9_140567309_140567809	0	0	0	0
chr9_140573587_140574087	0	0	0	0
chr9_140583193_140583693	0	0	0	0
chr9_140589629_140590129	0	0	0	0
chr9_140652011_140652511	0	1	0	0
chr9_140670079_140670579	0	0	0	0
chr9_140702549_140703049	0	0	0	0
chr9_140778967_140779467	0	0	0	0
chr9_141015118_141015618	0	0	0	0
chr9_141032657_141033157	0	0	0	0
chrX_2847218_2847718	0	0	0	0
chrX_3062594_3063094	0	0	0	0
chrX_3528801_3529301	0	0	0	0
chrX_3631470_3631970	0	0	0	0
chrX_3732841_3733341	1	1	1	1
chrX_4628586_4629086	1	0	0	0
chrX_5961661_5962161	0	0	0	0
chrX_6433674_6434174	0	0	0	0
chrX_6981362_6981862	0	0	0	0
chrX_7001898_7002398	1	0	0	0
chrX_7007110_7007610	0	0	0	0
chrX_7066085_7066585	0	0	1	0
chrX_7357612_7358112	0	0	0	0
chrX_7682367_7682867	0	0	0	0
chrX_7893855_7894355	0	0	0	0
chrX_7895295_7895795	0	0	1	0
chrX_7900553_7901053	0	0	0	0
chrX_8504751_8505251	0	0	0	1
chrX_8787184_8787684	0	0	0	0
chrX_8955578_8956078	0	0	1	1
chrX_9133913_9134413	0	0	0	0
chrX_9281188_9281688	0	0	0	0
chrX_9284097_9284597	0	0	0	0
chrX_9309411_9309911	0	0	1	0
chrX_9319670_9320170	0	0	0	0
chrX_9337991_9338491	0	0	0	0
chrX_9424519_9425019	0	1	1	0
chrX_9430953_9431453	1	0	0	0
chrX_9498791_9499291	0	0	0	0
chrX_9506669_9507169	0	0	0	0
chrX_9612217_9612717	0	0	0	0
chrX_9676923_9677423	0	0	0	0
chrX_9684685_9685185	0	0	0	0
chrX_9869685_9870185	0	0	0	0
chrX_9910021_9910521	0	0	0	0
chrX_9963758_9964258	0	0	0	0
chrX_9982902_9983402	0	0	1	0
chrX_10066171_10066671	0	0	0	0
chrX_10074812_10075312	0	0	0	0
chrX_10079287_10079787	0	0	1	0
chrX_10087462_10087962	0	1	1	0
chrX_10134946_10135446	0	0	0	0
chrX_10157614_10158114	0	0	0	0
chrX_10166022_10166522	0	0	0	0
chrX_10213906_10214406	0	0	0	0
chrX_10481933_10482433	0	0	0	0
chrX_10737193_10737693	0	0	0	0
chrX_11129116_11129616	1	0	0	0
chrX_11162269_11162769	0	0	0	0
chrX_11551207_11551707	1	0	1	1
chrX_11585587_11586087	0	0	0	0
chrX_11776449_11776949	0	0	0	0
chrX_11777402_11777902	0	0	0	0
chrX_11777920_11778420	0	0	0	0
chrX_11810759_11811259	0	0	0	0
chrX_11926445_11926945	0	0	0	0
chrX_12177936_12178436	0	0	0	0
chrX_12188891_12189391	1	0	0	0
chrX_12789510_12790010	0	0	0	1
chrX_12809246_12809746	0	0	0	0
chrX_12832526_12833026	0	0	0	0
chrX_12912153_12912653	0	0	0	0
chrX_12947782_12948282	0	0	0	0
chrX_12964812_12965312	0	0	0	0
chrX_12968184_12968684	0	0	1	0
chrX_12968926_12969426	0	0	0	0
chrX_12974687_12975187	1	1	1	0
chrX_12985769_12986269	0	0	0	0
chrX_12988627_12989127	0	0	0	0
chrX_12992945_12993445	1	0	0	0
chrX_12996267_12996767	0	0	0	0
chrX_13018352_13018852	0	0	0	0
chrX_13031848_13032348	0	0	0	0
chrX_13044973_13045473	0	0	0	0
chrX_13069611_13070111	0	0	1	0
chrX_13071150_13071650	0	0	0	0
chrX_13092666_13093166	0	0	0	0
chrX_13105473_13105973	0	1	1	0
chrX_13110618_13111118	0	0	1	0
chrX_13141879_13142379	0	0	1	0
chrX_13169969_13170469	1	0	1	1
chrX_13195982_13196482	1	0	0	0
chrX_13274384_13274884	0	0	0	0
chrX_13506246_13506746	0	0	0	0
chrX_13671240_13671740	1	0	1	1
chrX_13707005_13707505	1	0	1	0
chrX_13735010_13735510	0	0	0	0
chrX_13743008_13743508	0	0	0	0
chrX_13752551_13753051	1	0	1	0
chrX_13760722_13761222	0	0	0	0
chrX_13765696_13766196	0	0	0	0
chrX_13768279_13768779	0	0	0	0
chrX_13793944_13794444	0	0	0	0
chrX_13870393_13870893	0	0	0	0
chrX_14047833_14048333	1	1	1	0
chrX_14057433_14057933	0	0	0	0
chrX_14113751_14114251	0	0	0	0
chrX_14458150_14458650	0	0	0	0
chrX_14891129_14891629	1	1	1	1
chrX_15176784_15177284	0	0	0	0
chrX_15288180_15288680	0	0	1	0
chrX_15339530_15340030	0	0	0	0
chrX_15353517_15354017	1	1	1	1
chrX_15354109_15354609	0	0	0	0
chrX_15489071_15489571	0	0	0	0
chrX_15569757_15570257	0	0	0	0
chrX_15693288_15693788	1	1	1	0
chrX_15705131_15705631	0	0	0	0
chrX_15756060_15756560	0	1	1	1
chrX_15769384_15769884	0	1	1	1
chrX_15776267_15776767	0	0	1	0
chrX_15808350_15808850	1	0	1	0
chrX_15834144_15834644	0	0	0	0
chrX_15835050_15835550	0	0	0	0
chrX_15872916_15873416	1	1	1	1
chrX_15957803_15958303	0	0	0	1
chrX_16137285_16137785	0	0	0	0
chrX_16141280_16141780	0	0	0	0
chrX_16502396_16502896	0	0	0	0
chrX_16713156_16713656	0	0	0	0
chrX_16737598_16738098	1	1	1	0
chrX_16764542_16765042	0	0	0	0
chrX_16780245_16780745	0	0	0	0
chrX_16782643_16783143	0	0	0	0
chrX_16804180_16804680	1	1	1	1
chrX_16842733_16843233	0	0	0	0
chrX_16888414_16888914	0	0	1	0
chrX_16900702_16901202	0	0	1	0
chrX_16901262_16901762	0	0	0	0
chrX_16907223_16907723	0	0	0	0
chrX_16910883_16911383	0	0	0	0
chrX_16932104_16932604	0	0	0	0
chrX_16964519_16965019	0	0	0	0
chrX_17701786_17702286	0	0	0	0
chrX_17755203_17755703	0	0	0	0
chrX_17806463_17806963	0	0	0	0
chrX_17857116_17857616	0	0	0	1
chrX_17963166_17963666	0	0	0	0
chrX_18295721_18296221	0	0	0	0
chrX_18371965_18372465	0	0	0	0
chrX_18443345_18443845	1	1	1	1
chrX_18692890_18693390	0	0	1	0
chrX_18743317_18743817	0	0	0	0
chrX_19002733_19003233	0	0	1	0
chrX_19352206_19352706	0	0	0	0
chrX_19361726_19362226	1	1	1	1
chrX_19611736_19612236	0	0	0	0
chrX_19701017_19701517	1	0	1	0
chrX_19743797_19744297	0	0	0	0
chrX_19765728_19766228	1	1	1	0
chrX_19793101_19793601	0	0	0	0
chrX_19794874_19795374	1	0	0	0
chrX_19817707_19818207	0	0	0	0
chrX_19857956_19858456	0	0	0	0
chrX_19859001_19859501	1	0	0	0
chrX_19887181_19887681	0	0	0	0
chrX_19906532_19907032	0	0	0	0
chrX_19922831_19923331	0	0	0	0
chrX_19983449_19983949	0	0	0	1
chrX_20008927_20009427	1	0	0	0
chrX_20079261_20079761	1	0	0	0
chrX_20153270_20153770	0	0	0	0
chrX_20159860_20160360	1	1	1	1
chrX_20200148_20200648	0	0	0	0
chrX_20247734_20248234	0	0	0	0
chrX_20270904_20271404	0	0	1	0
chrX_20283154_20283654	0	0	0	0
chrX_20284981_20285481	0	0	1	0
chrX_20372579_20373079	0	0	0	0
chrX_20430893_20431393	0	0	0	0
chrX_20451131_20451631	0	0	0	0
chrX_20460615_20461115	0	0	0	0
chrX_21392050_21392550	0	0	1	0
chrX_21857366_21857866	0	0	1	0
chrX_21990747_21991247	0	0	0	0
chrX_21992121_21992621	0	0	0	0
chrX_22003313_22003813	0	0	1	0
chrX_22224118_22224618	0	0	0	0
chrX_23030305_23030805	0	0	0	0
chrX_23118915_23119415	0	0	0	0
chrX_23383668_23384168	1	0	0	0
chrX_23412541_23413041	1	0	0	0
chrX_23501971_23502471	0	0	0	0
chrX_23685365_23685865	0	0	0	0
chrX_23685867_23686367	0	0	0	0
chrX_23712600_23713100	0	0	0	0
chrX_23760444_23760944	0	0	0	0
chrX_23761284_23761784	0	0	1	0
chrX_23763812_23764312	0	0	0	0
chrX_23791584_23792084	0	0	1	0
chrX_23800943_23801443	1	0	1	1
chrX_23925731_23926231	1	1	1	1
chrX_23949234_23949734	1	0	0	0
chrX_23971240_23971740	0	0	1	0
chrX_24021556_24022056	0	0	1	0
chrX_24043306_24043806	1	0	0	0
chrX_24072501_24073001	0	1	1	0
chrX_24092264_24092764	0	0	0	1
chrX_24095217_24095717	0	0	0	0
chrX_24168242_24168742	0	1	1	0
chrX_24389486_24389986	0	0	0	0
chrX_24413816_24414316	0	0	1	0
chrX_24483050_24483550	1	0	1	0
chrX_24497940_24498440	1	1	1	1
chrX_24514215_24514715	0	0	0	0
chrX_24624458_24624958	0	0	0	0
chrX_24665249_24665749	0	0	0	0
chrX_24711599_24712099	0	0	1	0
chrX_24806607_24807107	0	0	0	0
chrX_24964491_24964991	0	0	0	0
chrX_26605456_26605956	0	0	0	1
chrX_26796185_26796685	0	0	0	0
chrX_26888283_26888783	0	0	0	0
chrX_27539540_27540040	0	0	0	0
chrX_27933736_27934236	0	0	0	1
chrX_28096776_28097276	0	0	0	0
chrX_28555340_28555840	0	0	0	0
chrX_29246244_29246744	0	0	0	0
chrX_29400673_29401173	0	0	0	0
chrX_30264832_30265332	0	0	0	0
chrX_30298461_30298961	1	0	0	0
chrX_30530292_30530792	0	0	0	0
chrX_30595496_30595996	0	1	0	0
chrX_30610945_30611445	0	0	0	0
chrX_30611900_30612400	0	0	0	0
chrX_30670496_30670996	1	0	0	0
chrX_30671166_30671666	1	1	1	0
chrX_30712643_30713143	0	0	0	1
chrX_30731087_30731587	0	0	0	0
chrX_30753918_30754418	0	0	0	0
chrX_30843716_30844216	0	0	0	0
chrX_30907279_30907779	1	1	1	1
chrX_30989797_30990297	0	0	0	0
chrX_31078076_31078576	0	0	0	0
chrX_31150958_31151458	1	0	0	0
chrX_31463901_31464401	0	0	0	1
chrX_31870124_31870624	0	0	0	0
chrX_32198646_32199146	0	0	0	0
chrX_32466418_32466918	0	0	0	0
chrX_34008722_34009222	0	1	0	0
chrX_37604553_37605053	0	0	0	0
chrX_37614248_37614748	0	0	0	0
chrX_37640293_37640793	0	0	0	0
chrX_37655979_37656479	0	0	0	0
chrX_37684416_37684916	0	0	0	0
chrX_37706564_37707064	0	0	1	0
chrX_37853107_37853607	0	0	0	0
chrX_38186567_38187067	1	0	1	0
chrX_38304302_38304802	0	0	0	0
chrX_38421201_38421701	0	0	0	0
chrX_38471545_38472045	0	0	0	0
chrX_38486855_38487355	0	0	0	0
chrX_38491706_38492206	0	0	0	0
chrX_38504117_38504617	0	0	0	0
chrX_38512269_38512769	1	0	0	0
chrX_38660372_38660872	0	0	1	0
chrX_38665092_38665592	0	0	0	0
chrX_38738770_38739270	0	0	0	0
chrX_38746423_38746923	0	0	0	0
chrX_38854799_38855299	0	0	0	0
chrX_38938221_38938721	0	0	0	0
chrX_38991733_38992233	0	0	0	0
chrX_39034105_39034605	0	0	0	0
chrX_39055913_39056413	0	0	0	0
chrX_39101384_39101884	0	0	0	0
chrX_39168647_39169147	0	0	0	0
chrX_39186459_39186959	0	0	0	0
chrX_39196056_39196556	0	0	0	0
chrX_39350749_39351249	0	0	0	0
chrX_39377564_39378064	0	0	0	0
chrX_39541933_39542433	0	0	0	0
chrX_39589926_39590426	0	0	0	0
chrX_39612521_39613021	0	0	0	0
chrX_39617938_39618438	0	0	0	0
chrX_39625558_39626058	1	0	0	0
chrX_39633482_39633982	0	0	0	0
chrX_39714347_39714847	0	0	0	0
chrX_39714900_39715400	0	0	0	1
chrX_39729385_39729885	1	0	0	0
chrX_39796360_39796860	1	0	0	0
chrX_39814801_39815301	0	0	0	0
chrX_39927182_39927682	0	0	0	0
chrX_39943569_39944069	0	0	0	0
chrX_39955763_39956263	0	0	0	0
chrX_39986236_39986736	1	0	0	0
chrX_40028680_40029180	0	0	0	0
chrX_40034609_40035109	0	0	0	0
chrX_40060692_40061192	0	0	0	0
chrX_40126148_40126648	0	0	0	0
chrX_40138090_40138590	0	0	0	0
chrX_40293996_40294496	0	0	0	0
chrX_40398494_40398994	1	0	0	0
chrX_40432985_40433485	0	0	0	0
chrX_40439661_40440161	1	1	1	1
chrX_40448794_40449294	0	0	0	0
chrX_40504250_40504750	0	0	0	0
chrX_40506702_40507202	0	0	1	0
chrX_40538949_40539449	0	0	0	0
chrX_40594765_40595265	1	0	1	0
chrX_40653214_40653714	0	0	0	0
chrX_40792526_40793026	0	0	0	0
chrX_40856149_40856649	0	0	0	0
chrX_40943902_40944402	1	1	1	0
chrX_40956203_40956703	0	0	0	0
chrX_40970315_40970815	0	0	0	0
chrX_40976094_40976594	0	0	0	0
chrX_41035208_41035708	0	0	0	0
chrX_41039376_41039876	0	0	0	0
chrX_41112654_41113154	0	0	0	0
chrX_41124836_41125336	0	0	0	0
chrX_41135311_41135811	0	0	0	0
chrX_41135858_41136358	0	0	0	0
chrX_41192421_41192921	0	0	0	0
chrX_41193074_41193574	1	1	0	0
chrX_41242418_41242918	0	0	0	0
chrX_41301448_41301948	0	0	1	0
chrX_41596384_41596884	1	0	0	0
chrX_41782577_41783077	1	0	0	1
chrX_42445435_42445935	0	0	0	1
chrX_42531456_42531956	0	0	0	0
chrX_42802762_42803262	0	0	0	0
chrX_43513779_43514279	0	0	1	0
chrX_43609518_43610018	0	0	1	0
chrX_43672920_43673420	0	0	0	0
chrX_43694775_43695275	0	0	0	0
chrX_43817631_43818131	0	0	0	0
chrX_43871949_43872449	0	0	0	0
chrX_44054148_44054648	0	0	0	0
chrX_44112497_44112997	1	0	0	0
chrX_44189495_44189995	1	0	0	0
chrX_44202706_44203206	0	0	0	0
chrX_44401969_44402469	1	1	1	0
chrX_44732001_44732501	1	1	1	1
chrX_44757884_44758384	0	0	0	0
chrX_44927783_44928283	0	0	0	0
chrX_45046252_45046752	0	0	0	0
chrX_45091304_45091804	0	0	0	0
chrX_45612927_45613427	0	0	0	0
chrX_45630927_45631427	0	0	0	0
chrX_45660373_45660873	0	0	0	0
chrX_45666018_45666518	0	0	0	0
chrX_45709470_45709970	0	0	0	1
chrX_45711044_45711544	0	0	0	0
chrX_46039591_46040091	1	0	0	0
chrX_46179867_46180367	1	0	0	0
chrX_46306234_46306734	0	0	0	0
chrX_46404596_46405096	0	0	1	1
chrX_46432824_46433324	0	0	0	1
chrX_46433503_46434003	0	0	0	1
chrX_46447566_46448066	0	0	0	0
chrX_46469444_46469944	0	0	0	0
chrX_46471097_46471597	1	0	0	0
chrX_46501423_46501923	0	0	0	0
chrX_46534326_46534826	0	0	0	0
chrX_46618768_46619268	0	0	0	0
chrX_46655910_46656410	0	0	0	0
chrX_46696034_46696534	1	1	1	1
chrX_46763187_46763687	1	0	0	0
chrX_46771526_46772026	0	0	0	0
chrX_46772348_46772848	0	0	0	0
chrX_46988548_46989048	1	1	1	1
chrX_47004073_47004573	1	1	1	1
chrX_47049929_47050429	0	0	0	0
chrX_47052928_47053428	1	1	1	0
chrX_47077168_47077668	1	1	1	1
chrX_47092823_47093323	1	1	1	1
chrX_47154834_47155334	0	0	0	0
chrX_47217703_47218203	0	0	0	0
chrX_47221163_47221663	1	1	0	0
chrX_47225437_47225937	1	0	1	0
chrX_47239573_47240073	0	0	0	0
chrX_47243796_47244296	0	0	0	0
chrX_47250147_47250647	0	0	0	0
chrX_47341920_47342420	1	0	1	0
chrX_47382716_47383216	0	0	0	0
chrX_47415403_47415903	0	0	1	1
chrX_47420455_47420955	1	1	1	0
chrX_47430576_47431076	0	0	0	0
chrX_47441386_47441886	0	0	0	0
chrX_47479117_47479617	0	0	0	0
chrX_47483058_47483558	0	0	0	0
chrX_47496828_47497328	0	0	0	0
chrX_47509948_47510448	1	1	1	1
chrX_47517895_47518395	1	1	1	0
chrX_47518465_47518965	0	0	1	0
chrX_47545352_47545852	0	0	0	0
chrX_47695873_47696373	1	0	1	1
chrX_47795778_47796278	0	0	0	0
chrX_47818336_47818836	0	0	0	0
chrX_47863259_47863759	1	0	1	1
chrX_47880464_47880964	0	1	1	0
chrX_47885971_47886471	0	0	1	0
chrX_47931007_47931507	0	0	0	0
chrX_48334175_48334675	1	1	1	1
chrX_48367072_48367572	0	0	1	0
chrX_48379875_48380375	1	1	1	1
chrX_48397681_48398181	1	1	1	0
chrX_48398334_48398834	0	0	0	0
chrX_48432773_48433273	1	1	1	0
chrX_48437991_48438491	0	0	0	0
chrX_48455944_48456444	1	0	1	0
chrX_48489714_48490214	0	0	0	0
chrX_48534552_48535052	0	0	1	0
chrX_48541795_48542295	0	0	0	0
chrX_48554735_48555235	1	1	1	0
chrX_48571779_48572279	0	0	0	0
chrX_48573430_48573930	0	0	0	1
chrX_48595634_48596134	1	1	1	1
chrX_48660052_48660552	1	1	1	1
chrX_48671966_48672466	0	0	0	0
chrX_48693051_48693551	0	0	0	0
chrX_48693987_48694487	0	0	0	0
chrX_48748774_48749274	0	1	1	0
chrX_48755102_48755602	1	1	1	0
chrX_48768861_48769361	1	1	1	0
chrX_48774417_48774917	0	0	1	0
chrX_48776195_48776695	1	0	1	0
chrX_48777114_48777614	0	0	0	0
chrX_48791848_48792348	0	0	0	0
chrX_48794275_48794775	1	0	0	0
chrX_48795949_48796449	0	0	1	0
chrX_48815289_48815789	1	1	1	1
chrX_48858571_48859071	1	1	1	0
chrX_48900769_48901269	1	1	1	1
chrX_48910801_48911301	0	0	0	0
chrX_48931452_48931952	1	0	1	0
chrX_48937338_48937838	0	0	0	0
chrX_48957965_48958465	1	0	1	0
chrX_48979956_48980456	0	0	1	0
chrX_49011495_49011995	0	0	0	0
chrX_49012255_49012755	0	0	0	0
chrX_49020165_49020665	0	0	0	0
chrX_49022625_49023125	0	0	1	0
chrX_49028746_49029246	0	0	1	0
chrX_49033826_49034326	0	0	0	0
chrX_49047409_49047909	1	1	1	1
chrX_49056381_49056881	1	0	0	0
chrX_49087051_49087551	0	0	0	0
chrX_49091869_49092369	0	0	0	0
chrX_49125396_49125896	1	1	1	1
chrX_49125905_49126405	1	1	1	1
chrX_49148286_49148786	0	0	0	0
chrX_49165388_49165888	0	0	0	0
chrX_49518824_49519324	0	0	0	0
chrX_49643876_49644376	0	0	1	0
chrX_49648782_49649282	0	0	0	0
chrX_49686882_49687382	1	0	1	0
chrX_49969005_49969505	0	0	0	0
chrX_50434680_50435180	0	0	0	0
chrX_51079419_51079919	0	0	0	0
chrX_51139122_51139622	0	0	0	0
chrX_51203830_51204330	0	0	0	0
chrX_51545886_51546386	0	0	0	0
chrX_51546403_51546903	0	0	0	0
chrX_51636230_51636730	1	1	0	0
chrX_52004603_52005103	0	0	1	0
chrX_52028302_52028802	0	0	0	0
chrX_52950017_52950517	0	0	1	1
chrX_52964085_52964585	1	1	1	1
chrX_53019161_53019661	0	0	0	0
chrX_53024641_53025141	1	1	1	0
chrX_53100630_53101130	1	0	0	0
chrX_53111017_53111517	1	1	1	0
chrX_53117824_53118324	0	0	1	0
chrX_53118361_53118861	0	0	0	0
chrX_53122287_53122787	0	0	0	0
chrX_53122965_53123465	1	0	1	0
chrX_53215046_53215546	0	0	0	0
chrX_53253091_53253591	0	0	0	0
chrX_53254150_53254650	0	0	0	0
chrX_53316592_53317092	0	0	0	0
chrX_53317265_53317765	0	0	0	0
chrX_53346643_53347143	0	0	0	0
chrX_53381459_53381959	0	0	0	0
chrX_53448959_53449459	0	1	0	0
chrX_53449520_53450020	1	1	1	1
chrX_53461120_53461620	0	0	0	0
chrX_53462877_53463377	0	0	0	0
chrX_53468451_53468951	0	0	0	0
chrX_53563298_53563798	0	0	0	1
chrX_53575721_53576221	0	0	0	0
chrX_53626938_53627438	0	0	0	0
chrX_53702058_53702558	0	0	0	0
chrX_53710949_53711449	1	1	1	1
chrX_53741687_53742187	0	0	0	0
chrX_53858326_53858826	0	0	0	0
chrX_54070758_54071258	1	1	1	1
chrX_54208715_54209215	0	0	0	0
chrX_54209793_54210293	1	0	1	0
chrX_54435276_54435776	0	0	0	0
chrX_54466550_54467050	1	1	1	1
chrX_54556360_54556860	0	1	1	0
chrX_54665827_54666327	1	1	1	1
chrX_54764944_54765444	0	0	0	0
chrX_54833831_54834331	0	0	0	0
chrX_54835047_54835547	0	0	1	0
chrX_54917940_54918440	0	0	0	0
chrX_54947960_54948460	1	0	0	0
chrX_55026248_55026748	1	1	1	0
chrX_55187234_55187734	1	1	1	0
chrX_55369528_55370028	0	0	0	0
chrX_55478290_55478790	1	0	1	0
chrX_55515103_55515603	1	0	0	0
chrX_55743794_55744294	1	0	1	1
chrX_55934431_55934931	1	0	0	0
chrX_56258513_56259013	0	0	0	0
chrX_56274874_56275374	0	0	0	0
chrX_56391533_56392033	0	0	0	0
chrX_56589895_56590395	0	0	0	0
chrX_56599328_56599828	0	0	0	0
chrX_56753006_56753506	0	0	1	0
chrX_56755264_56755764	1	0	0	0
chrX_56790787_56791287	0	0	0	0
chrX_56827212_56827712	0	0	0	0
chrX_56839115_56839615	0	0	0	0
chrX_56839715_56840215	0	0	0	1
chrX_56858144_56858644	0	0	0	1
chrX_57004512_57005012	0	0	0	0
chrX_57021813_57022313	0	0	0	0
chrX_57119369_57119869	0	0	0	0
chrX_57129343_57129843	1	0	0	0
chrX_57147810_57148310	1	0	0	0
chrX_57312794_57313294	0	0	1	1
chrX_57703391_57703891	0	0	0	0
chrX_57936748_57937248	0	0	0	0
chrX_58052364_58052864	0	0	0	0
chrX_62470052_62470552	0	0	0	0
chrX_62570825_62571325	0	0	0	0
chrX_62739246_62739746	0	0	0	0
chrX_62780717_62781217	0	0	0	0
chrX_62966086_62966586	0	0	0	0
chrX_62974821_62975321	1	1	1	0
chrX_63396061_63396561	0	0	0	1
chrX_63419247_63419747	0	0	0	0
chrX_63425485_63425985	1	0	1	1
chrX_63426022_63426522	0	0	0	0
chrX_63599757_63600257	0	0	0	0
chrX_63615084_63615584	0	0	1	0
chrX_64114488_64114988	0	0	0	0
chrX_64196131_64196631	0	0	0	0
chrX_64254707_64255207	0	0	1	1
chrX_64347442_64347942	1	0	0	0
chrX_64754489_64754989	1	1	1	1
chrX_64801729_64802229	0	0	0	0
chrX_64815212_64815712	0	0	1	0
chrX_64887294_64887794	0	0	0	0
chrX_64917707_64918207	0	0	0	0
chrX_64958735_64959235	0	0	0	1
chrX_64959460_64959960	0	0	0	1
chrX_64960397_64960897	0	0	0	0
chrX_64970406_64970906	1	0	0	0
chrX_65146446_65146946	0	0	1	0
chrX_65205989_65206489	0	0	0	0
chrX_65231200_65231700	0	0	0	0
chrX_65234933_65235433	1	0	0	0
chrX_65250707_65251207	0	0	0	0
chrX_65655534_65656034	0	0	0	0
chrX_65948644_65949144	0	0	0	0
chrX_66548195_66548695	0	0	0	0
chrX_66604200_66604700	0	0	0	0
chrX_67682473_67682973	0	0	0	0
chrX_67710429_67710929	0	0	0	0
chrX_67718379_67718879	0	0	0	0
chrX_67728595_67729095	0	0	0	0
chrX_67731110_67731610	0	0	0	0
chrX_67887231_67887731	0	0	0	0
chrX_67930935_67931435	0	0	0	0
chrX_68047550_68048050	0	0	0	0
chrX_68048522_68049022	1	0	1	0
chrX_68384118_68384618	0	0	0	0
chrX_68385070_68385570	0	0	0	0
chrX_68758035_68758535	0	0	0	0
chrX_68835490_68835990	0	0	0	0
chrX_68838637_68839137	0	0	0	0
chrX_69250232_69250732	0	0	0	0
chrX_69256482_69256982	0	0	0	0
chrX_69352935_69353435	1	0	1	0
chrX_69353467_69353967	1	1	1	1
chrX_69417021_69417521	0	0	0	0
chrX_69509667_69510167	0	0	0	0
chrX_69618625_69619125	0	0	0	0
chrX_69653564_69654064	0	0	0	0
chrX_69674467_69674967	0	0	0	0
chrX_69975753_69976253	0	0	0	0
chrX_70287959_70288459	1	0	1	1
chrX_70315407_70315907	0	0	0	0
chrX_70318074_70318574	0	0	0	0
chrX_70327219_70327719	0	0	0	1
chrX_70331237_70331737	0	1	1	1
chrX_70338148_70338648	0	1	1	0
chrX_70348956_70349456	0	0	0	0
